20-10-22,12801.63536,13161.59411,12717.09346,12965.89129
20-10-23,12971.54848,13015.96144,12752.64702,12931.53902
20-10-24,12931.57391,13145.06669,12885.74663,13108.06261
20-10-25,13108.06314,13329.18403,12910.06109,13031.17431
20-10-26,13031.20125,13225.29776,12822.38233,13075.2477
20-10-27,13075.24249,13759.66873,13060.83804,13654.21844
20-10-28,13654.21446,13837.69545,12932.25058,13271.28537
20-10-29,13271.29898,13612.04802,12980.05928,13437.88324
20-10-30,13437.87354,13651.51627,13136.19869,13546.52227
20-10-31,13546.53265,14028.21429,13457.52983,13780.9947
20-11-01,13780.99481,13862.03363,13628.37822,13737.10983
20-11-02,13737.03221,13808.32287,13243.15987,13550.48938
20-11-03,13550.45088,13984.98193,13325.44138,13950.30085
20-11-04,13950.48791,14218.76647,13580.47207,14133.70715
20-11-05,14133.73388,15706.40446,14102.08909,15579.84846
20-11-06,15579.72924,15903.43798,15226.83939,15565.88058
20-11-07,15565.88058,15737.09557,14423.20291,14833.75411
20-11-08,14833.75408,15637.32034,14744.1099,15479.56704
20-11-09,15479.59572,15785.13687,14865.52928,15332.3156
20-11-10,15332.35037,15450.32935,15124.95989,15290.90268
20-11-11,15290.90879,15916.26081,15290.00682,15701.33973
20-11-12,15701.29907,16305.00423,15534.77181,16276.34395
20-11-13,16276.44048,16463.17784,15992.1528,16317.80819
20-11-14,16317.80834,16317.80834,15749.19297,16068.13871
20-11-15,16068.13999,16123.11046,15793.53392,15955.58744
20-11-16,15955.57698,16816.18145,15880.70568,16716.11132
20-11-17,16685.69093,17782.92055,16564.54499,17645.40577
20-11-18,17645.19047,18393.94915,17352.90661,17804.00563
20-11-19,17803.86175,18119.54785,17382.55399,17817.09025
20-11-20,17817.08366,18773.22751,17765.79577,18621.31437
20-11-21,18621.31588,18936.62069,18444.35892,18642.23277
20-11-22,18642.23299,18688.96913,17671.38483,18370.00252
20-11-23,18370.01734,18711.42673,18000.79611,18364.12159
20-11-24,18365.01469,19348.27096,18128.65617,19107.46445
20-11-25,19104.40961,19390.96556,18581.14653,18732.12078
20-11-26,18729.84059,18866.28613,16351.03485,17150.62358
20-11-27,17153.91312,17445.02429,16526.42353,17108.40173
20-11-28,17112.93424,17853.93919,16910.65271,17717.41501
20-11-29,17719.63461,18283.62817,17559.11762,18177.48342
20-11-30,18178.32212,19749.26369,18178.32212,19625.83503
20-12-01,19633.77045,19845.97548,18321.92093,18802.9983
20-12-02,18801.74359,19308.33066,18347.71784,19201.09116
20-12-03,19205.9254,19566.19188,18925.78443,19445.39848
20-12-04,19446.96642,19511.40471,18697.19291,18699.76561
20-12-05,18698.38528,19160.44926,18590.19368,19154.23113
20-12-06,19154.18059,19390.4999,18897.89407,19345.12096
20-12-07,19343.1288,19411.82768,18931.14292,19191.63129
20-12-08,19191.52946,19283.47834,18269.94544,18321.14492
20-12-09,18320.88478,18626.29265,17935.54782,18553.91538
20-12-10,18553.29973,18553.29973,17957.06521,18264.99211
20-12-11,18263.92925,18268.45284,17619.53239,18058.90335
20-12-12,18051.31999,18919.55123,18046.04072,18803.65687
20-12-13,18806.76648,19381.53577,18734.33289,19142.38253
20-12-14,19144.49246,19305.10044,19012.70941,19246.64434
20-12-15,19246.91998,19525.00759,19079.84238,19417.07603
20-12-16,19418.8184,21458.9079,19298.31728,21310.59813
20-12-17,21308.3514,23642.66011,21234.67653,22805.16149
20-12-18,22806.79637,23238.60062,22399.8128,23137.96056
20-12-19,23132.86512,24085.85537,22826.47217,23869.83196
20-12-20,23861.76574,24209.65989,23147.71103,23477.2952
20-12-21,23474.45541,24059.98231,22159.36806,22803.08141
20-12-22,22794.0396,23789.90284,22430.60469,23783.0285
20-12-23,23781.97439,24024.48959,22802.6457,23241.34487
20-12-24,23240.20362,23768.33854,22777.59681,23735.94973
20-12-25,23733.56955,24710.10156,23463.67427,24664.79027
20-12-26,24677.01606,26718.07089,24522.68948,26437.03751
20-12-27,26439.37329,28288.84002,25922.76976,26272.29457
20-12-28,26280.82142,27389.11206,26207.63993,27084.80789
20-12-29,27081.80973,27370.72008,25987.29807,27362.43656
20-12-30,27360.08971,28937.74,27360.08971,28840.95342
20-12-31,28841.57376,29244.87669,28201.99199,29001.71982
